akt.citace;akt.název.vyhlášený;short_name;core_strong;degree_in;degree_out;knn_in;knn_out;knn_all;transitivity;page_rank_normal;hub_score;authority_score;eigen_centrality;burt_constraint;harmonic_centrality_in;harmonic_centrality_out;harmonic_centrality_all;betweenness;art_point;g_role;l_role
93/2009 Sb.;Zákon o auditorech a o změně některých zákonů (zákon o auditorech);Zákon o auditorech;TRUE;34;64;117,882352941176464;83,7968750000000000;248,3367346938776;0,3170731707317073;0,001851245033264735;1,75540459203037e-02;1,02626826193622e-03;1,54131258468576e-02;0,0818657979896857;264,583333333334;223,38333333333509;317,999999999997;7,09205214286605e+02;FALSE;auth_hub_bridge;auth_hub_bridge
218/2000 Sb.;Zákon o rozpočtových pravidlech a o změně některých souvisejících zákonů (rozpočtová pravidla);Rozpočtová pravidla;TRUE;172;97;49,837209302325583;73,6701030927835063;188,7620817843866;0,1200899550224887;0,006492227415446070;5,84197870709739e-03;3,09522500582010e-03;3,29600882715042e-02;0,0327423517591644;299,916666666664;254,66666666666802;371,416666666665;1,08652815329299e+04;TRUE;auth_hub_bridge;auth_hub_bridge
549/1991 Sb.;Zákon České národní rady o soudních poplatcích a poplatku za výpis z rejstříku trestů;Zákon o soudních poplatcích;TRUE;4;19;117,000000000000000;84,2631578947368354;286,3913043478261;0,3626373626373626;0,000464626072617556;1,50677722972359e-03;1,49242315039404e-04;1,74591012006929e-03;0,1667967294053276;212,283333333335;207,61666666666846;295,083333333332;3,15639702233567e+02;FALSE;none;none
182/1993 Sb.;Zákon o Ústavním soudu;Zákon o Ústavním soudu;TRUE;23;103;59,565217391304351;36,3300970873786397;189,3571428571429;0,2706552706552707;0,001512564814764023;8,19242084714144e-03;7,44527624745549e-04;3,42892733129868e-03;0,4149161311946282;222,950000000002;204,95000000000138;295,283333333333;8,52242445125355e+02;FALSE;bridge;hub
283/1993 Sb.;Zákon o státním zastupitelství;Zákon o státním zastupitelství;TRUE;25;40;18,399999999999999;103,0499999999999972;224,2461538461538;0,3701149425287356;0,000937613106870743;1,31921775138836e-02;1,85691772136869e-03;1,96464507827659e-03;0,1011699338922623;207,983333333334;224,18333333333521;309,333333333331;3,22601239516754e+02;FALSE;hub;auth_hub_bridge
251/2005 Sb.;Zákon o inspekci práce;Zákon o inspekci práce;TRUE;12;218;216,833333333333343;159,7110091743119256;661,6956521739130;0,4032258064516129;0,000847326084814796;4,14315431163838e-02;4,90194226719502e-04;1,11170458215734e-02;0,5084518298197266;235,416666666669;227,41666666666836;311,333333333331;2,73238106903794e+02;FALSE;hub;hub
247/2014 Sb.;Zákon o poskytování služby péče o dítě v dětské skupině a o změně souvisejících zákonů;Zákon o dětských skupinách;TRUE;14;29;34,571428571428569;72,3793103448275872;167,3953488372093;0,4368421052631579;0,000471598438050504;6,17882336549650e-04;4,21608607468823e-04;1,53370032378315e-03;0,1289080087503408;208,150000000001;211,81666666666868;285,650000000000;9,47802013087689e+01;FALSE;none;none
588/2020 Sb.;Zákon o náhradním výživném pro nezaopatřené dítě a o změně některých souvisejících zákonů (zákon o náhradním výživném);Zákon o náhradním výživném;TRUE;9;21;112,555555555555557;144,0000000000000000;310,0000000000000;0,7272727272727273;0,000612929479661031;1,72933552545434e-03;6,11400322162143e-04;3,87108486797508e-03;0,2201538392033021;209,083333333335;199,08333333333445;263,766666666670;2,54995484429997e+01;FALSE;none;none
589/1992 Sb.;Zákon České národní rady o pojistném na sociální zabezpečení a příspěvku na státní politiku zaměstnanosti;Zákon o pojistném na sociální zabezpečení;TRUE;80;91;70,349999999999994;145,5714285714285836;267,6725146198830;0,3162878787878788;0,002897809353356021;4,53941007708970e-03;2,58400389324012e-03;2,97446183906995e-02;0,2027918588046353;256,583333333335;213,36666666666881;308,899999999998;2,42957005880463e+03;TRUE;auth_bridge;auth_hub
634/1992 Sb.;Zákon o ochraně spotřebitele;Zákon o ochraně spotřebitele;TRUE;55;247;101,745454545454550;87,4251012145748945;534,9933774834437;0,1881501582994120;0,002921861113537386;2,65983038784680e-02;1,01130569773344e-03;1,95645151285714e-02;0,1980916409329621;262,666666666668;247,75000000000117;330,749999999998;3,42660854409741e+03;FALSE;auth_hub_bridge;auth_hub
108/2006 Sb.;Zákon o sociálních službách;Zákon o sociálních službách;TRUE;125;129;110,328000000000003;110,2325581395348877;255,5433070866142;0,2557442557442557;0,004938096259122236;1,50329837875938e-02;4,67844205934917e-03;5,95009576059917e-02;0,0590385715974761;293,916666666665;247,81666666666800;346,749999999998;4,88871266997790e+03;TRUE;auth_hub_bridge;auth_hub_bridge
187/2006 Sb.;Zákon o nemocenském pojištění;Zákon o nemocenském pojištění;TRUE;229;153;165,379912663755448;116,9019607843137294;337,3429319371728;0,2677884615384615;0,009136284902487187;1,03496906887233e-02;8,04859315784419e-03;1,67402423880754e-01;0,0811021263526271;287,249999999998;247,36666666666807;338,166666666665;3,50859685390024e+03;FALSE;auth_hub_bridge;auth_hub_bridge
73/2011 Sb.;Zákon o Úřadu práce České republiky a o změně souvisejících zákonů;Zákon o Úřadu práce;TRUE;9;26;88,111111111111114;97,1923076923076934;187,0857142857143;0,5000000000000000;0,000481074151781141;3,66767046906901e-04;4,73526517651283e-04;5,57942227751230e-03;0,1641198193111226;200,033333333334;189,91666666666697;256,016666666670;2,64487045194196e+01;FALSE;none;none
373/2011 Sb.;Zákon o specifických zdravotních službách;Zákon o specifických zdravotních službách;TRUE;33;97;118,151515151515156;93,6288659793814446;280,8769230769230;0,2632978723404255;0,001244949243451469;3,81820027681790e-03;1,31888452448784e-03;1,61969465466598e-02;0,1032013705694642;245,500000000002;232,25000000000171;319,333333333331;1,09855273392841e+03;FALSE;auth_hub_bridge;auth_hub_bridge
503/2012 Sb.;Zákon o Státním pozemkovém úřadu a o změně některých souvisejících zákonů;Zákon o SPÚ;TRUE;14;67;41,714285714285715;63,6567164179104452;183,3580246913580;0,2800000000000000;0,000535259433422627;1,66597688791761e-03;1,13324596679823e-04;1,30729781743222e-03;0,1500576797115089;191,233333333333;219,61666666666886;299,833333333332;2,09962869830827e+03;FALSE;hub_bridge;none
353/2019 Sb.;Zákon o výběru osob do řídících a dozorčích orgánů právnických osob s majetkovou účastí státu (nominační zákon);Nominační zákon;TRUE;1;7;28,000000000000000;87,4285714285714306;348,1250000000000;0,3809523809523809;0,000305241541096887;5,57537515810120e-04;3,04203395779251e-06;1,28750149085653e-04;0,1662754912949383;171,049999999999;186,33333333333346;276,933333333335;8,24521190940719e-01;FALSE;none;none
582/1991 Sb.;Zákon České národní rady o organizaci a provádění sociálního zabezpečení;Zákon o organizaci sociálního zabezpečení;TRUE;90;220;123,655555555555551;114,9000000000000057;395,1516129032258;0,3162337662337662;0,003675918107556585;1,71641790607323e-02;2,95069098472329e-03;5,03016030097190e-02;0,1773712884803864;271,833333333333;246,03333333333470;335,166666666665;2,63383609393031e+03;FALSE;auth_hub_bridge;auth_hub
89/1995 Sb.;Zákon o státní statistické službě;Zákon o státní statistické službě;TRUE;39;47;97,897435897435898;98,6808510638297918;251,0000000000000;0,2659932659932660;0,001912200322036472;2,02263441311260e-03;1,19602068724873e-03;1,44501213738295e-02;0,0465906664324709;259,916666666668;232,63333333333489;328,999999999998;7,87148682592254e+02;FALSE;auth_hub_bridge;auth_bridge
292/2013 Sb.;Zákon o zvláštních řízeních soudních;Zákon o zvláštních řízeních soudních;TRUE;60;71;133,199999999999989;95,2957746478873275;298,7633587786260;0,2553191489361702;0,003460624010711631;6,56719798136511e-03;2,72269375358275e-03;3,20279585263534e-02;0,0872771311311038;276,083333333333;219,63333333333540;321,333333333331;9,16551285265707e+02;FALSE;auth_hub_bridge;auth_hub_bridge
21/1992 Sb.;Zákon o bankách;Zákon o bankách;TRUE;164;77;115,091463414634148;83,9350649350649292;259,4066390041494;0,2625745950554135;0,010355024571564023;8,66720968643878e-03;7,01228528324929e-03;9,34893951337990e-02;0,1347479623868201;286,166666666665;232,96666666666829;333,749999999998;2,76634803723895e+03;FALSE;auth_hub_bridge;auth_hub
87/1995 Sb.;Zákon o spořitelních a úvěrních družstvech a některých opatřeních s tím souvisejících a o doplnění zákona České národní rady č. 586/1992 Sb., o daních z příjmů, ve znění pozdějších předpisů;Zákon o spořitelních a úvěrních družstvech;TRUE;50;54;84,900000000000006;92,0925925925925952;315,8076923076923;0,3708708708708708;0,002536589218959828;6,29027472491917e-03;2,55181941686819e-03;2,07316635663854e-02;0,1099697153316408;263,333333333334;217,33333333333530;311,916666666664;1,25418880932179e+03;FALSE;auth_hub_bridge;auth_hub
128/2000 Sb.;Zákon o obcích (obecní zřízení);Obecní zřízení;TRUE;173;90;134,080924855491332;80,5111111111111057;277,0456273764258;0,1838827838827839;0,011672658663334529;5,81399089051451e-03;4,36613009308915e-03;8,58939238551194e-02;0,0459926453497927;305,749999999999;232,23333333333511;349,333333333331;5,41338161170300e+03;TRUE;auth_hub_bridge;auth_hub_bridge
435/2004 Sb.;Zákon o zaměstnanosti;Zákon o zaměstnanosti;TRUE;169;184;168,905325443786978;133,3206521739130324;377,6543909348442;0,2468652037617555;0,006924676943364299;2,26793380226039e-02;8,08619852935012e-03;1,35497688276319e-01;0,0949261700964354;291,416666666665;257,98333333333460;349,333333333332;4,28415937833635e+03;FALSE;auth_hub_bridge;auth_hub_bridge
300/2013 Sb.;Zákon o Vojenské policii a o změně některých zákonů (zákon o Vojenské policii);Zákon o Vojenské policii;TRUE;18;35;72,944444444444443;82,5142857142857196;198,9622641509434;0,2923387096774194;0,001205394308236558;7,92013840613808e-03;6,82939280884888e-04;3,19014663730376e-03;0,0745036798687190;222,866666666669;219,75000000000193;302,566666666665;6,33139978358626e+02;FALSE;hub_bridge;hub_bridge
374/2015 Sb.;Zákon o ozdravných postupech a řešení krize na finančním trhu;Zákon o ozdravných postupech na finančním trhu;TRUE;26;155;125,192307692307693;98,3032258064516071;291,6795580110497;0,3760683760683761;0,001757950575466858;5,64429582692462e-03;1,11890758667526e-03;1,29160422789813e-02;0,2026527485775930;229,916666666669;215,65000000000225;305,416666666665;3,04342154905003e+02;FALSE;hub;auth_hub
496/2012 Sb.;Zákon o audiovizuálních dílech a podpoře kinematografie a o změně některých zákonů (zákon o audiovizi);Zákon o audiovizi;TRUE;5;60;50,799999999999997;75,4500000000000028;369,6000000000000;0,4588744588744589;0,000397847946920632;3,24927214449503e-03;8,25905317004250e-05;6,33244588128714e-04;0,1456604873496908;190,933333333333;223,23333333333520;311,166666666664;1,09419255383104e+02;FALSE;hub;hub
65/2022 Sb.;Zákon o některých opatřeních v souvislosti s ozbrojeným konfliktem na území Ukrajiny vyvolaným invazí vojsk Ruské federace;Zákon o konfliktu na Ukrajině;TRUE;4;86;27,000000000000000;121,4767441860465169;288,5777777777778;0,4393939393939394;0,000321426606694890;2,89122867803732e-03;5,62938540462782e-05;4,14749363794558e-04;0,3075218026874461;192,533333333334;208,26666666666847;280,600000000001;5,85898158883407e+02;FALSE;bridge;hub
66/2022 Sb.;Zákon o opatřeních v oblasti zaměstnanosti a oblasti sociálního zabezpečení v souvislosti s ozbrojeným konfliktem na území Ukrajiny vyvolaným invazí vojsk Ruské federace;Zákon o konfliktu na Ukrajině (oblast zaměstnanosti);TRUE;4;34;4,000000000000000;77,3529411764705941;192,7368421052632;0,5494505494505495;0,000283534520034338;6,60875270423875e-04;4,92932613082581e-05;1,72715454548870e-05;0,1633451067664892;142,549999999999;199,58333333333434;278,733333333335;6,69230911480662e+00;FALSE;none;none
67/2022 Sb.;Zákon o opatřeních v oblasti školství v souvislosti s ozbrojeným konfliktem na území Ukrajiny vyvolaným invazí vojsk Ruské federace;Zákon o konfliktu na Ukrajině (oblast školství);FALSE;0;45;NA;112,5777777777777828;291,0444444444444;0,4666666666666667;0,000270826956513843;9,23857673565767e-04;0,00000000000000e+00;3,55017840323683e-19;0,3164717954219716;0,000000000000;198,21666666666781;257,066666666670;0,00000000000000e+00;FALSE;none;none
48/1997 Sb.;Zákon o veřejném zdravotním pojištění a o změně a doplnění některých souvisejících zákonů;Zákon o veřejném zdravotním pojištění;TRUE;195;119;88,271794871794867;96,4285714285714306;227,8757961783440;0,2115780193946518;0,007240028357369895;4,55191462976849e-03;6,30383668647703e-03;7,61168318090449e-02;0,0568698414976246;289,833333333332;250,81666666666800;348,666666666665;5,96349912732811e+03;FALSE;auth_hub_bridge;auth_hub_bridge
120/2001 Sb.;Zákon o soudních exekutorech a exekuční činnosti (exekuční řád) a o změně dalších zákonů;Exekuční řád;TRUE;55;128;94,618181818181824;105,4140625000000000;312,8415300546448;0,2750582750582751;0,003207267776621916;2,05899909352776e-02;1,75637176924794e-03;1,84506668474621e-02;0,1554178079749087;273,166666666667;241,13333333333480;333,666666666665;2,24770767796620e+03;FALSE;auth_hub_bridge;auth_hub
229/2002 Sb.;Zákon o finančním arbitrovi;Zákon o finančním arbitrovi;TRUE;3;3;60,000000000000000;136,0000000000000000;502,6666666666667;0,4000000000000000;0,000433114282082835;6,02509608164908e-04;2,12369959124183e-04;5,78951079932394e-04;0,1894940615989661;188,616666666667;183,94999999999999;280,933333333334;1,24602063676969e+00;FALSE;none;none
190/2004 Sb.;Zákon o dluhopisech;Zákon o dluhopisech;TRUE;25;10;151,319999999999993;78,9000000000000057;272,4857142857143;0,4065934065934066;0,001234592725337084;3,47100761715092e-04;1,63163162825529e-03;1,37353648752949e-02;0,3266639796320560;217,166666666668;191,41666666666725;272,483333333336;2,41526674230329e+01;FALSE;none;auth
256/2004 Sb.;Zákon o podnikání na kapitálovém trhu;Zákon o podnikání na kapitálovém trhu;TRUE;209;92;124,985645933014354;80,0434782608695627;266,6976744186047;0,3767676767676768;0,011609096503634474;4,76331901252306e-03;7,13378193059912e-03;1,01727191817218e-01;0,1512259204268831;277,000000000000;207,93333333333501;319,166666666664;1,42953221995428e+03;FALSE;auth_bridge;auth_hub
289/1995 Sb.;Zákon o lesích a o změně některých zákonů (lesní zákon);Lesní zákon;TRUE;121;71;107,859504132231407;99,2957746478873275;235,8229166666667;0,3069387755102040;0,004200803126493084;1,90734692479063e-03;1,45740953561652e-03;5,38848543385784e-02;0,1482621798991590;245,166666666669;228,11666666666861;322,999999999997;1,70551915397457e+03;FALSE;auth_hub_bridge;auth
13/1997 Sb.;Zákon o pozemních komunikacích;Zákon o pozemních komunikacích;TRUE;67;89;89,328358208955223;99,7528089887640448;218,0961538461538;0,2633879781420765;0,002442758727917447;1,94622596725703e-03;1,29647859622488e-03;2,01856773034568e-02;0,0646356912134027;267,750000000001;240,28333333333501;329,583333333331;1,77188249397031e+03;FALSE;auth_hub_bridge;auth_bridge
416/2009 Sb.;Zákon o urychlení výstavby dopravní infrastruktury, vodní a energetické infrastruktury (liniový zákon);Liniový zákon;TRUE;8;60;94,000000000000000;85,4333333333333371;272,9117647058824;0,4916666666666666;0,000464192953708140;1,14945312161633e-03;8,69067484312827e-05;2,49722941623842e-03;0,2175032250528441;194,700000000001;202,05000000000121;278,983333333335;3,54009442306714e+01;FALSE;none;none
234/2014 Sb.;Zákon o státní službě;Zákon o státní službě;TRUE;105;105;95,009523809523813;160,1523809523809518;445,9333333333333;0,1903420523138833;0,004912942692204314;2,00434028945687e-02;2,60206317221530e-03;3,84214247801753e-02;0,1722047041166010;294,749999999999;222,60000000000207;337,666666666665;2,54014416912401e+03;FALSE;auth_hub_bridge;auth_hub
283/2021 Sb.;Zákon stavební zákon;Stavební zákon;TRUE;322;177;82,381987577639748;76,9661016949152526;244,6092184368738;0,2114774114774115;0,012145090056206263;7,77092074482047e-03;4,52154426000841e-03;9,99057320297959e-02;0,0584575498079222;306,083333333332;243,36666666666829;350,416666666665;9,59540511713900e+03;FALSE;auth_hub_bridge;auth_hub_bridge
458/2000 Sb.;Zákon o podmínkách podnikání a o výkonu státní správy v energetických odvětvích a o změně některých zákonů (energetický zákon);Energetický zákon;TRUE;93;86;72,268817204301072;77,1860465116279073;208,8435754189944;0,2395480225988700;0,003206201312623321;2,22190174169508e-03;1,31017618442133e-03;2,16686371635139e-02;0,0685709140828878;267,833333333334;234,48333333333517;332,499999999998;2,50201890442329e+03;FALSE;auth_hub_bridge;auth_bridge
85/1996 Sb.;Zákon o advokacii;Zákon o advokacii;TRUE;69;99;144,666666666666657;100,8080808080808026;452,9523809523810;0,3011299435028248;0,004617426699187958;2,94643726483324e-02;1,29708746579482e-02;3,85089404095363e-02;0,0915223506076362;291,083333333332;230,96666666666840;332,499999999998;1,54630034223225e+03;FALSE;auth_hub_bridge;auth_hub_bridge
12/2020 Sb.;Zákon o právu na digitální služby a o změně některých zákonů;Zákon o právu na digitální služby;TRUE;2;15;213,000000000000000;39,1333333333333329;181,7058823529412;0,4848484848484848;0,000362430881915420;3,74088454231594e-04;7,87235407763577e-05;1,45467144462045e-03;0,1185352208542880;206,950000000001;191,35000000000053;281,333333333334;6,87338368762105e+00;FALSE;none;none
111/1998 Sb.;Zákon o vysokých školách a o změně a doplnění dalších zákonů (zákon o vysokých školách);Zákon o vysokých školách;TRUE;199;106;89,386934673366838;106,1603773584905639;285,0295081967213;0,2031786941580756;0,007727997438655714;1,27251472674665e-02;6,41075714979663e-03;7,13154771075609e-02;0,0468788702353716;302,583333333332;252,15000000000111;356,666666666665;8,57027461565921e+03;TRUE;auth_hub_bridge;auth_hub_bridge
357/2005 Sb.;Zákon o ocenění účastníků národního boje za vznik a osvobození Československa a některých pozůstalých po nich, o zvláštním příspěvku k důchodu některých osobám, o jednorázové peněžní částce některým účastníkům národního boje za osvobození v letech 1939 až 1945 a o změně některých zákonů;Zákon o ocenění účastníků národního boje;TRUE;14;33;27,357142857142858;96,1818181818181870;208,5531914893617;0,2000000000000000;0,000760605970081916;9,20101359767388e-04;8,06473125811490e-05;1,96693156560414e-03;0,2138875196670593;202,116666666668;180,88333333333330;278,666666666668;1,30197716569921e+03;TRUE;bridge;none
262/2011 Sb.;Zákon o účastnících odboje a odporu proti komunismu;Zákon o účastnících odboje proti komunismu;TRUE;15;16;208,599999999999994;83,0625000000000000;303,1612903225807;0,2380952380952381;0,000943774583859706;7,80751069889012e-04;6,70041275330890e-04;1,53590431416375e-02;0,4516496162859527;194,116666666667;181,43333333333305;261,166666666670;8,98299813448012e+02;FALSE;bridge;none
141/1961 Sb.;Zákon o trestním řízení soudním (trestní řád);Trestní řád;TRUE;470;306;63,504255319148939;70,5555555555555571;297,5206185567010;0,1987983281086730;0,014061230592034481;8,10493016885323e-01;3,35388531741781e-01;2,23281160985745e-01;0,2075134210332982;300,999999999998;231,98333333333505;348,333333333332;5,66326210705125e+03;FALSE;auth_hub_bridge;auth_hub
99/1963 Sb.;Občanský soudní řád;Občanský soudní řád;TRUE;360;134;86,555555555555557;102,0447761194029823;220,7813765182186;0,1421996124031008;0,015186431237199930;2,67442937365228e-02;4,68463466970288e-02;1,30202532793218e-01;0,0566337277229961;321,083333333332;256,20000000000135;377,249999999999;1,19754146052202e+04;FALSE;auth_hub_bridge;auth_hub_bridge
155/1995 Sb.;Zákon o důchodovém pojištění;Zákon o důchodovém pojištění;TRUE;248;127;90,625000000000000;104,3543307086614220;282,3680000000000;0,2211180124223603;0,008095955777885092;1,14231292859261e-02;1,48939083935357e-02;1,20478720436972e-01;0,1314214914400719;281,583333333332;241,61666666666832;339,416666666665;6,80537284645659e+03;TRUE;auth_hub_bridge;auth_hub
221/1999 Sb.;Zákon o vojácích z povolání;Zákon o vojácích z povolání;TRUE;92;121;71,706521739130437;118,3553719008264409;302,2863849765258;0,3198653198653199;0,002969817233491350;3,98336601337966e-02;2,22214301249944e-03;3,13167680613374e-02;0,0874354736895293;265,083333333334;234,91666666666816;331,749999999998;1,58696457453288e+03;FALSE;auth_hub_bridge;auth_hub_bridge
182/2006 Sb.;Zákon o úpadku a způsobech jeho řešení (insolvenční zákon);Insolvenční zákon;TRUE;190;172;81,726315789473688;95,3720930232558146;253,9640883977901;0,2277682157200230;0,007425133791657364;1,96202625682857e-02;5,78187340867454e-03;6,53991999902952e-02;0,0771360687813216;297,749999999999;248,70000000000144;350,166666666665;5,87256872000441e+03;FALSE;auth_hub_bridge;auth_hub_bridge
341/2011 Sb.;Zákon o Generální inspekci bezpečnostních sborů a o změně souvisejících zákonů;Zákon o GIBS;TRUE;15;49;101,400000000000006;117,5306122448979522;269,7656250000000;0,3500000000000000;0,000955799280401193;1,89197903349232e-02;4,03640910594718e-03;6,64017858458210e-03;0,1507410372462457;231,333333333336;215,30000000000211;291,566666666666;1,25142137242662e+02;FALSE;hub;auth_hub
326/1999 Sb.;Zákon o pobytu cizinců na území České republiky a o změně některých zákonů;Zákon o pobytu cizinců;TRUE;269;235;78,185873605947961;102,9021276595744752;261,7440476190476;0,1789394589952769;0,009433369149022434;3,48099233523296e-02;1,37244955070347e-02;1,10437289274779e-01;0,0633777498824078;302,583333333331;274,94999999999965;374,583333333332;8,57729765049566e+03;TRUE;auth_hub_bridge;auth_hub_bridge
361/2000 Sb.;Zákon o provozu na pozemních komunikacích a o změnách některých zákonů;Zákon o provozu na pozemních komunikacích;TRUE;61;74;59,557377049180324;70,6621621621621614;154,4592592592593;0,2705314009661836;0,002134512520754499;1,60347031099849e-03;8,76989491442241e-03;1,20012730717113e-02;0,0700238944611797;234,583333333336;231,25000000000165;310,516666666664;7,66049548411570e+02;FALSE;hub_bridge;auth_bridge
427/2011 Sb.;Zákon o doplňkovém penzijním spoření;Zákon o doplňkovém penzijním spoření;TRUE;20;76;167,199999999999989;66,2894736842105203;260,2500000000000;0,4402852049910874;0,001617973512803459;2,65264663060517e-03;7,31288880762235e-04;1,30536020978271e-02;0,1438911770126083;260,333333333335;222,75000000000185;314,833333333331;3,43289093534118e+02;FALSE;auth_hub;hub
455/1991 Sb.;Zákon o živnostenském podnikání (živnostenský zákon);Živnostenský zákon;TRUE;202;280;75,698019801980195;79,3357142857142890;199,8817427385892;0,1569285248345914;0,007268644418324034;1,88526306238471e-02;5,14856701470544e-03;6,27672532460553e-02;0,0367291722704907;305,916666666665;288,23333333333181;379,833333333332;1,47302164356689e+04;FALSE;auth_hub_bridge;auth_hub_bridge
162/2003 Sb.;Zákon o podmínkách provozování zoologických zahrad a o změně některých zákonů (zákon o zoologických zahradách);Zákon o zoologických zahradách;TRUE;10;28;182,900000000000006;106,7500000000000000;375,9473684210527;0,5809523809523809;0,000821643051621264;1,29094454312136e-03;3,46740683271066e-04;6,57687075824332e-03;0,1776398415531748;242,583333333336;207,98333333333514;292,083333333333;2,43249471392175e+02;FALSE;auth;none
203/2006 Sb.;Zákon o některých druzích podpory kultury a o změně některých souvisejících zákonů;Zákon o druzích podpory kultury;FALSE;0;13;NA;65,0769230769230802;302,7692307692308;0,5357142857142857;0,000270826956513843;5,18434138734644e-04;0,00000000000000e+00;3,55017840323683e-19;0,2406581015885684;0,000000000000;191,38333333333387;274,083333333335;0,00000000000000e+00;FALSE;none;none
186/2013 Sb.;Zákon o státním občanství České republiky a o změně některých zákonů (zákon o státním občanství České republiky);Zákon o státním občanství;TRUE;33;25;40,939393939393938;62,7599999999999980;201,5344827586207;0,2500000000000000;0,001062801044161549;9,77720141801005e-04;8,13469249242562e-04;4,19824272095627e-03;0,0808674582313908;227,833333333336;209,90000000000177;304,066666666665;5,72698765804241e+02;FALSE;bridge;bridge
539/2020 Sb.;Zákon o některých opatřeních ke zmírnění dopadů epidemie koronaviru označovaného jako SARS CoV-2 v oblasti prokazování plnění kvalifikačních předpokladů pro účely pracovněprávních vztahů;Zákon o opatřeních v oblasti kvalifikačních předpokladů;FALSE;0;12;NA;51,1666666666666643;124,4166666666667;0,2857142857142857;0,000270826956513843;1,11743550127686e-04;0,00000000000000e+00;3,55017840323683e-19;0,1517155430398575;0,000000000000;183,34999999999997;242,783333333335;0,00000000000000e+00;FALSE;none;none
87/2023 Sb.;Zákon o dozoru nad trhem s výrobky a o změně některých souvisejících zákonů (zákon o dozoru nad trhem s výrobky);Zákon o dozoru nad trhem s výrobky;FALSE;0;102;NA;30,7843137254901968;81,6764705882353;0,2592592592592592;0,000270826956513843;4,03082904520787e-04;0,00000000000000e+00;3,55017840323683e-19;0,1139620811574917;0,000000000000;210,53333333333495;279,450000000002;0,00000000000000e+00;FALSE;none;none
90/1995 Sb.;Zákon o jednacím řádu Poslanecké sněmovny;Zákon o jednacím řádu Poslanecké sněmovny;TRUE;17;43;76,235294117647058;67,0930232558139465;190,6000000000000;0,2229885057471264;0,001091605269176953;8,15813672366184e-03;2,28823885023129e-04;4,70202039084003e-03;0,1225793730739061;236,033333333336;207,33333333333485;301,516666666665;1,97660594916169e+03;FALSE;bridge;hub
16/1993 Sb.;Zákon České národní rady o dani silniční;Zákon o dani silniční;TRUE;3;2;38,666666666666664;97,0000000000000000;157,4000000000000;0,5000000000000000;0,000386675933661679;2,63856221714166e-05;4,35374225674825e-05;4,11499174945758e-04;0,2862065904339557;188,916666666667;165,76666666666588;245,766666666669;3,23157955313862e+00;FALSE;none;none
134/2016 Sb.;Zákon o zadávání veřejných zakázek;Zákon o zadávání veřejných zakázek;TRUE;97;86;39,670103092783506;54,0930232558139537;144,3442622950820;0,2160965794768612;0,002421391946455615;2,54577306471790e-03;8,59388224006492e-04;1,37229341023793e-02;0,1018898793584204;266,250000000001;248,56666666666808;335,999999999998;1,99251231643466e+03;FALSE;auth_hub_bridge;auth_hub_bridge
114/1992 Sb.;Zákon České národní rady o ochraně přírody a krajiny;Zákon o ochraně přírody a krajiny;TRUE;221;195;86,561085972850677;73,3589743589743648;196,8942307692308;0,2023239917976760;0,007708154588465532;3,53970793397729e-03;7,41250923658342e-03;7,78418365734470e-02;0,0881329285243007;271,166666666668;245,91666666666833;340,499999999997;8,18030212109781e+03;TRUE;auth_hub_bridge;auth_hub_bridge
235/2004 Sb.;Zákon o dani z přidané hodnoty;Zákon o dani z přidané hodnoty;TRUE;44;67;75,750000000000000;67,6268656716417951;160,9909909909910;0,1788958770090845;0,003133082067777948;7,38573227801430e-04;7,76746100730824e-03;1,22029432013247e-02;0,0514651625639017;254,916666666669;231,91666666666862;326,149999999997;2,24437992934723e+03;FALSE;auth_hub_bridge;auth_bridge
634/2004 Sb.;Zákon o správních poplatcích;Zákon o správních poplatcích;TRUE;51;218;47,764705882352942;75,5504587155963350;154,8327137546468;0,1459137709137709;0,001942444783057826;6,70795300279871e-03;9,02824861630907e-04;9,84990275478059e-03;0,0346803551382530;261,833333333335;282,36666666666559;362,583333333331;1,09300148593380e+04;FALSE;auth_hub_bridge;auth_hub_bridge
151/1997 Sb.;Zákon o oceňování majetku a o změně některých zákonů (zákon o oceňování majetku);Zákon o oceňování majetku;TRUE;54;33;125,444444444444443;70,2727272727272663;213,0804597701149;0,2261904761904762;0,003252533314623470;7,44111022518149e-04;1,07074883449204e-03;2,33534183563384e-02;0,0612662752692817;277,749999999999;217,75000000000210;324,083333333331;3,22602754085976e+03;FALSE;auth_hub_bridge;auth_bridge
95/2021 Sb.;Zákon o kompenzačním bonusu pro rok 2021;Zákon o kompenzačním bonusu;FALSE;0;36;NA;98,0555555555555571;263,5277777777778;0,5523809523809524;0,000270826956513843;1,10704884813630e-03;0,00000000000000e+00;3,55017840323683e-19;0,1606833294649536;0,000000000000;214,06666666666888;288,650000000000;0,00000000000000e+00;FALSE;hub;none
96/1993 Sb.;Zákon o stavebním spoření a státní podpoře stavebního spoření a o doplnění zákona České národní rady č. 586/1992 Sb., o daních z příjmů, ve znění zákona České národní rady č. 35/1993 Sb.;Zákon o stavebním spoření;TRUE;13;21;95,153846153846160;95,6190476190476204;309,1470588235294;0,4558823529411765;0,000837767295089467;1,22304450646890e-03;1,67846545794384e-03;8,31255897306546e-03;0,1231593079010508;224,000000000002;203,75000000000145;297,999999999999;1,66937240379314e+02;FALSE;none;auth
